real,previsto
-0.0749,-0.07227902623825429
-0.074,-0.06822033448060905
-0.0717,-0.06416164272296379
-0.0623,-0.060102950965318556
-0.0561,-0.056044259207673315
-0.0514,-0.05198556745002807
-0.0777,-0.09201775002962724
-0.0808,-0.087959058271982
-0.0786,-0.08390036651433676
-0.0813,-0.07984167475669152
-0.0801,-0.07578298299904626
-0.0766,-0.07172429124140102
-0.0721,-0.06766559948375578
-0.067,-0.06360690772611054
-0.0611,-0.059548215968465296
-0.0516,-0.055489524210820054
-0.0402,-0.05143083245317481
-0.085,-0.09250443800655878
-0.0868,-0.08844574624891353
-0.0843,-0.08438705449126829
-0.0782,-0.08032836273362304
-0.0801,-0.0762696709759778
-0.077,-0.07221097921833255
-0.0686,-0.06409359570304207
-0.0632,-0.06003490394539683
-0.0541,-0.05597621218775159
-0.0423,-0.05191752043010635
-0.0333,-0.04785882867246111
-0.0261,-0.04380013691481586
-0.0894,-0.09299112598349031
-0.0895,-0.08893243422584507
-0.0869,-0.08487374246819981
-0.0813,-0.08081505071055457
-0.0802,-0.07675635895290933
-0.0775,-0.07269766719526409
-0.074,-0.06863897543761885
-0.0699,-0.06458028367997361
-0.065,-0.06052159192232836
-0.0558,-0.05646290016468312
-0.0443,-0.052404208407037876
-0.035,-0.048345516649392635
-0.0276,-0.04428682489174739
-0.1661,-0.16847095715035093
-0.1665,-0.1644122653927057
-0.1669,-0.16035357363506045
-0.1673,-0.1562948818774152
-0.1644,-0.15223619011976997
-0.1616,-0.1481774983621247
-0.1615,-0.14411880660447948
-0.1607,-0.14006011484683423
-0.1593,-0.136001423089189
-0.1574,-0.13194273133154374
-0.1542,-0.1278840395738985
-0.1497,-0.12382534781625326
-0.1431,-0.11976665605860802
-0.1674,-0.16895764512728245
-0.1675,-0.16489895336963722
-0.1678,-0.160840261611992
-0.1682,-0.15678156985434674
-0.1677,-0.1527228780967015
-0.1629,-0.14866418633905626
-0.1628,-0.144605494581411
-0.1621,-0.14054680282376575
-0.1608,-0.13648811106612052
-0.1587,-0.1324294193084753
-0.1557,-0.12837072755083004
-0.1514,-0.1243120357931848
-0.1457,-0.12025334403553956
-0.1684,-0.169444333104214
-0.1684,-0.16538564134656875
-0.1685,-0.16132694958892352
-0.1689,-0.15726825783127826
-0.1692,-0.153209566073633
-0.164,-0.14915087431598778
-0.164,-0.14509218255834255
-0.1633,-0.1410334908006973
-0.1619,-0.13697479904305204
-0.16,-0.13291610728540681
-0.1569,-0.1288574155277616
-0.1533,-0.12479872377011633
-0.148,-0.12074003201247108
-0.0833,-0.09398523201468634
-0.0818,-0.0899265402570411
-0.0804,-0.08586784849939585
-0.0791,-0.0818091567417506
