perfil,x_c,camber_pct,thickness_pct,yu,yl
ag08,0.98,0.08630634685383312,0.20375309643791387,0.0018818289507279006,-0.0001557020136512382
ag09,0.02,0.2861067538290636,2.6871444579951915,0.016296789828266593,-0.010574654751685321
ag09,0.05,0.6395307652502816,3.821130465899264,0.025500959981999135,-0.012710344676993501
ag09,0.1,1.1357341592219774,4.57739070495504,0.03424429511699498,-0.011529611932555433
ag09,0.25,1.795911213294983,4.694346045792846,0.041430842361914064,-0.005512618096014403
ag09,0.5,1.665825477655378,3.5278070249760782,0.03429728990143417,-0.0009807803483266096
ag09,0.75,0.9265289050733058,1.9174839790144813,0.018852708945805464,-0.0003221308443393472
ag09,0.9,0.3896784718795854,0.7985178410361801,0.007889373923976754,-9.580448638504698e-05
ag09,0.95,0.19039284174051804,0.409178676256437,0.0039498217986873654,-0.00014196496387700462
ag09,0.98,0.07254069213608984,0.1673313799430279,0.001562063821076038,-0.00011124997835424128
ag10,0.02,0.2627356192135344,2.8337140529977463,0.016795926457124074,-0.011541214072853386
ag10,0.05,0.591176156007628,3.9028366376483508,0.02542594474831803,-0.013602421628165473
ag10,0.1,1.0456009004629614,4.513411540936976,0.03302306670931449,-0.012111048700055263
ag10,0.25,1.6231061589614866,4.411436536384277,0.03828824427153625,-0.00582612109230652
ag10,0.5,1.484181367089474,3.1085875575772492,0.030384751458780983,-0.0007011241169915072
ag10,0.75,0.8277883918918519,1.7694638253484465,0.01712520304566075,-0.0005694352078237135
ag10,0.9,0.35785205048055957,0.7394942804695258,0.007275991907153225,-0.00011895089754203332
ag10,0.95,0.17098622748569764,0.40474983510330265,0.0037336114503734898,-0.0003138869006595365
ag10,0.98,0.06257563729324155,0.17937977344059047,0.001522655240135368,-0.00027114249427053676
ag11,0.02,0.5938239873589493,2.897746047294353,0.020426970110061258,-0.008550490362882272
ag11,0.05,1.0753495445229442,4.1161645954036645,0.031334318422247764,-0.009827327531788882
ag11,0.1,1.629160113324607,5.0213519707776255,0.041398360987134196,-0.008815158720642056
ag11,0.25,2.173463263903656,5.757245726871643,0.05052086127339478,-0.007051595995321653
ag11,0.5,1.926757034266759,4.756248997329544,0.04304881532931531,-0.004513674643980128
ag11,0.75,1.073716602939954,2.6304252365121656,0.02388929221196037,-0.0024149601531612847
ag11,0.9,0.45228218689378474,1.0805992145044183,0.00992581794145994,-0.0008801742035842434
ag11,0.95,0.21265439413486945,0.5565473309613395,0.004909280596155392,-0.0006561927134580025
ag11,0.98,0.07664321658257606,0.2305595291084024,0.0019192298113677726,-0.0003863654797162517
ag12,0.02,0.34398562186483556,2.797716572134067,0.01742843907931869,-0.01054872664202198
ag12,0.05,0.6385496832900467,4.227044080643004,0.02752071723611549,-0.014749723570314555
ag12,0.1,1.0198513094431494,5.461840124668237,0.03750771371777268,-0.017110687528909693
ag12,0.25,1.6297275912423703,6.16591582251892,0.0471268550250183,-0.014532303200170897
ag12,0.5,1.8242541398982532,4.306807872778625,0.03977658076287566,-0.003291497964910592
ag12,0.75,1.2403943741502697,1.8954385369985123,0.021881136426495258,0.002926751056510136
ag12,0.9,0.5774857814230506,0.713259098412847,0.009341153306294741,0.0022085623221662714
ag12,0.95,0.2981543996409294,0.3526111624050037,0.004744599808434312,0.0012184881843842756
ag12,0.98,0.12001994190462897,0.1398437838439271,0.0018994183382659252,0.0005009804998266544
ag13,0.02,0.37075439361030094,2.719044324397752,0.01730276555809177,-0.00988767768588575
ag13,0.05,0.6929686171157359,4.061951739978557,0.027239444871050147,-0.013380072528735429
ag13,0.1,1.108040108858563,5.179631405744406,0.03697855811730766,-0.014817755940136398
ag13,0.25,1.7515368352171323,5.7542786254422,0.04628676147938232,-0.011256024775039671
ag13,0.5,1.9393353131982662,3.997270014817263,0.039379703206068976,-0.0005929969421036472
ag13,0.75,1.3099760942572496,1.7833700126253338,0.022016611005699165,0.0041829108794458275
ag13,0.9,0.6055644061494374,0.6876526411083236,0.009493907267035992,0.002617380855952755
ag13,0.95,0.30911571446343417,0.34142604021076306,0.004798287345688157,0.001384026943580526
ag13,0.98,0.1228869360275132,0.13537170809065535,0.0019057279007284088,0.0005520108198218553
ag14,0.02,0.40564767150730824,2.6296381888417573,0.01720466765928187,-0.009091714229135704
ag14,0.05,0.7624185973853905,3.877940309774888,0.027013887522728347,-0.011765515575020537
ag14,0.1,1.2212978983076246,4.866960615817168,0.03654778206216208,-0.012121824096009594
